date,user,text
2021-04-29 17:26:29,RosalindaDCast1,"@JoeBiden I read this: A disciple of a spiritual Master complained his stay with the Master has not been ""fruitful"" The spiritual Master said, ""Could it be you lack the courage to shake the tree?"" Thank you for shaking the tree against those that make money their idol."
2021-04-29 17:26:07,marilis26515064,@JoeBiden I didn’t vote for you so you could ban half the cigarettes in the market targeting poc for ticket money 🙄 stop. You need to worry about important things. Like covid and homelessness
2021-04-29 17:25:47,withjoyeveryday,@JoeBiden Yes yes yes! Thank you for all that you are doing. Amazing progress in just 3 months!
2021-04-29 17:25:46,JackDorius,"@JoeBiden Do you know why Biden likes muffins?
Because muffins spelt backwards spells sniffums🤣"
2021-04-29 17:25:18,swathisara74,@JoeBiden Trump was more popular than Biden in Twitter. Immediately after the tweet he used to get more than 200K likes.Agree?
2021-04-29 17:25:15,marygribbin809,"@JoeBiden MAKE THEM PAY!
Replying to 
@POTUS

Patriotic Millionaires
@PatrioticMills

.@JeffBezos

 makes approximately $2,489 per second — more than twice what the median US worker makes in a week."
2021-04-29 17:25:00,FrankTPizarroJ1,"@JoeBiden Joe, on what track is the question? We believe you chose the wrong track."
2021-04-29 17:24:56,dagmar_lori,@JoeBiden We love you
2021-04-29 17:24:40,MEGAHated,@JoeBiden Not with you
2021-04-29 17:24:30,Cameron90752338,@JoeBiden Dictator in chief
2021-04-29 17:24:26,MexicanDumbas,"@JoeBiden 400 days. Still not working, boss."
2021-04-29 17:24:25,JenovaMijas,@JoeBiden And healthcare? And wars?
2021-04-29 17:24:19,OlaoyeA21235823,@JoeBiden 👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍
2021-04-29 17:24:18,BusyBenny,@JoeBiden Lmao.
2021-04-29 17:24:13,SirwanSn,"@JoeBiden You who can not walk right, do you think in the presidential election if it were not for the global mafia and international terrorism, you could have a chance against President Donald Trump?"
2021-04-29 17:24:10,cody_bunton,@JoeBiden Obviously we the people = the government 🙄
2021-04-29 17:24:07,HeuvelZandra,@JoeBiden Congratulations.
2021-04-29 17:24:01,marcus_halse420,@JoeBiden America is far from being back on track
2021-04-29 17:23:40,JosephTheNew77,"@JoeBiden 100 days of fulfilled promises so far! THIS is what we wanted, and this is what we got. Over 200 million shots in arms, a plan for an overhaul of American transportation in the coming future, and some actual sanity in the White House! You may not be perfect, but you’re the best!"
2021-04-29 17:23:34,Calibreadman80,@JoeBiden And yet people in California on Unemployment can’t get paid by @CA_EDD for multiple weeks. Yeah I’d say you’re doing a fine job mr president
2021-04-29 17:23:28,PINBALLXJ,@JoeBiden This Biden train derailed 100 days ago and they still can't find the engineer.
2021-04-29 17:23:22,Kande36J,@JoeBiden Good job Mr. President.
2021-04-29 17:23:22,rBy0PR44VBRMCHh,@JoeBiden 祝您身体健康
2021-04-29 17:23:14,dcarpenter70,@JoeBiden Thank you President Biden! ❤️ #FreeRealityWinner 🙏🏻
2021-04-29 17:23:12,timothi_tweets,@JoeBiden We love you Joe! Thank you for all your hard work.
2021-04-29 17:22:58,Tootsie03152196,@JoeBiden I prayed for you to win the election and God answered my prayers.
2021-04-29 17:22:57,mohummus_,"@JoeBiden forgive student debt, stop bombing other countries, let all humans out of cages, promote veganism instead of dairy and meat, give indigenous people their land back, help india with coronavirus, create more gun laws, and send out a stimulus twice a month until 2022."
2021-04-29 17:22:51,StellaQueenSD,@JoeBiden Thank you President Biden.
2021-04-29 17:22:50,mcafee_y,@JoeBiden https://t.co/nzTgntbOQO
2021-04-29 17:22:39,Shockwave_Shaun,"@JoeBiden So, getting back on track is raising gas prices, costing all the pipeline workers their jobs, ignoring the border crisis YOU caused, falling up stairs, and admitting you’re gonna get in trouble for taking questions? If that’s getting back on track, then I don’t wanna get back on."
2021-04-29 17:22:33,sarahahmadhejab,@JoeBiden Finally I can’t wait to finally get together with my friends and family. Thank you
2021-04-29 17:22:33,NwekeAbraham4,@JoeBiden The people of old eastern Nigeria want BiafraExit from Nigeria:::::::: BiafraExit BiafraExit BiafraExit BiafraExit BiafraExit BiafraExit BiafraExit BiafraExit BiafraExit BiafraExit BiafraExit BiafraExit BiafraExit BiafraExit BiafraExit BiafraExit https://t.co/lYCCwttLvZ
2021-04-29 17:22:28,EileenmdhRita,@JoeBiden Thank you #workingclassjoe!🇺🇸👏🏽🇺🇸👏🏽🇺🇸
2021-04-29 17:22:28,Kiwialabama,"@JoeBiden Thank you, Sir! 🇺🇸"
2021-04-29 17:22:28,SyedAjazNaqvi2,@JoeBiden Great
2021-04-29 17:22:04,Tr27615518,"@JoeBiden Definitely disagree! Black ppl are still being slaughtered by police. Your administration moved swiftly to protect the lives LGBT community, immigrates and the Asian community but NOTHING has been done DIRECTLY to protect the lives BLACK AMERICANS."
2021-04-29 17:21:52,DelaubierP,@JoeBiden 🛤👍
2021-04-29 17:21:45,Maharashtra96,"@JoeBiden Congratulations to the Honorable President on his 100 days of success. I pray that America will reach a higher peak under your leadership. Best wishes from the Indian people for your future endeavors.
🇮🇳🤝🇱🇷"
2021-04-29 17:21:45,bldeviled,@JoeBiden Liar
2021-04-29 17:21:31,prayerfeathers,@JoeBiden Happy FIRST 100 days President Biden - Build Back Better for future generations. We the people have your back. https://t.co/0UXsWiMvML
2021-04-29 17:21:16,mawapouldi,"@JoeBiden Merci monsieur le Président Joe ,vous avez fait une grande différence  pendant vos 100 jours à la maison Blanche.A l'international c'est la stabilité qu'on cherche et a intérieur , mettre fin au covid-19 et placé les USA au premier rang."
2021-04-29 17:21:15,bettywh24485375,@JoeBiden President Joe Budden I think you’re doing a very good job your speech was awesome I think you’re a very good president you’re very good man and you’re doing the best considering you were left with probably one of the worst economies in a global pandemic and just so many things.
2021-04-29 17:21:13,janriveroprpl,"@JoeBiden Thanks to you and your incredible team! Thanks, Joe!"
2021-04-29 17:21:10,micheal46146456,@JoeBiden Stop the 🧢
2021-04-29 17:20:46,superandie,"@JoeBiden Lol but without immigration reform, student loan forgiveness, higher minimum wage, racial reconciliation...LOL sure"
2021-04-29 17:20:44,BruceMa59173547,"@JoeBiden Great speech Joe, 🇨🇦 approved."
2021-04-29 17:20:25,stxred22_roo,@JoeBiden Thank you Mr. Joe well done!!
2021-04-29 17:20:22,BaeAfya,@JoeBiden Yeeehhhhhh https://t.co/Ild0YIwkHY
2021-04-29 17:20:15,karbrom,"@JoeBiden IF you hadn't blatantly opened the border AND weren't aggressively trying to push through legalization for millions of people who have already been told to leave AND you weren't aggressively trying to make A TINY CITY a State I might ""almost"" agree.  This is no longer a Democracy"
2021-04-29 17:20:15,S95850380singh,@JoeBiden Congratulations
2021-04-29 17:19:59,sajnin_ruben,"@JoeBiden More like a train wreck, completely off track...."
2021-04-29 17:19:57,shameelshz99,@JoeBiden Please mention your next bombing before it happens
2021-04-29 17:19:42,saeed50659315,@JoeBiden Okay
2021-04-29 17:19:38,BlG__CHUNGUS,@JoeBiden https://t.co/LqYuxfvHlb
2021-04-29 17:19:36,TIUSA_,"@JoeBiden Yes, keep doing the good work!"
2021-04-29 17:19:34,pascaljoli,"@JoeBiden Hello there,
Are you searching for a professional website designer who will help you in designing your website or eCommerce store?

Then, you just found yourself a professional Website Designer that will help you to solve all your needs.

Get started now.

https://t.co/kvJ3Kxf0GH"
2021-04-29 17:19:33,HenriettaVando3,@JoeBiden is progressiveness necessary? disappointed. bring moderate views back
2021-04-29 17:19:24,Ignacio__Prez,@JoeBiden To?
2021-04-29 17:19:21,MaynardJohanna1,@JoeBiden Muốn tìm người bạn gái nghiêm túc trong tình cảm
2021-04-29 17:19:02,Gregorgrim,"@JoeBiden Everyone in these comments sound just like the die hard trump supporters. If you think any of these politicians care about you, you’re a cornball. Respectfully."
2021-04-29 17:18:55,emilyr3nee,@JoeBiden yes daddy joeeee. ❤️❤️
2021-04-29 17:18:53,GraceLutz12,@JoeBiden https://t.co/g2NYn814YW
2021-04-29 17:18:52,DenaCass1,@JoeBiden @Maltomash Thank you!
2021-04-29 17:18:51,qdwwwww,@JoeBiden I love seeing you giving speech with your two wives sitting behind and supporting you.
2021-04-29 17:18:42,icemanbo,"@JoeBiden Please do something for the mutant virus from India it came to USA already. The vaccine is not going to work that well with the mutant virus anymore.
Please do something !"
2021-04-29 17:18:37,Ncmiller113,@JoeBiden Piss off. You work for us not the other way around Dingaling
2021-04-29 17:18:23,ajaxjackss,@JoeBiden https://t.co/Y1qFxe9knS
2021-04-29 17:18:22,TNTANDERSON3,@JoeBiden Thanks for the raise in gas prices that begat the raise in groceries that begat a $14.00 lunch at Burger King...good job
2021-04-29 17:18:21,ThadMessenger,"@JoeBiden Way to go, Joe!

#jomentum"
2021-04-29 17:18:19,mikenyce26,@JoeBiden We the people is the government lmao 🤣🤣🤡
2021-04-29 17:18:13,musicinthedarky,@JoeBiden Thanks to the precious president laying down the foundation on vaccine and polices against China.
2021-04-29 17:18:10,FredTho26603135,@JoeBiden that was a horribl speech.
2021-04-29 17:18:10,krogarnisse,@JoeBiden Are you friend with @bolund? He says you are.
2021-04-29 17:18:07,tariqahmadwzr,@JoeBiden ❤❤❤
2021-04-29 17:17:59,ElliotB407,@JoeBiden You’ve literally done nothing productive for 100 days and counting.
2021-04-29 17:17:45,olamide_allen,@JoeBiden I love that 💪
2021-04-29 17:17:43,jobager75,@JoeBiden Please allow vaccinated Europeans to fly to the US - where‘s the risk?
2021-04-29 17:17:33,culturemusicstr,@JoeBiden https://t.co/F445XaU6AK
2021-04-29 17:17:25,MaryVSwanson3,@JoeBiden Really 🤔
2021-04-29 17:17:17,gypsycecebella,@JoeBiden https://t.co/27lwPxlZK3
2021-04-29 17:17:13,hindustanimonk,@JoeBiden Thanks to Trump Govt that you vaccinated on time.
2021-04-29 17:17:10,mfkondi,@JoeBiden Boş yapma bi ya
2021-04-29 17:17:01,Jess56130799,@JoeBiden Trump did everything
2021-04-29 17:16:57,GrannyG310,"@JoeBiden Joe
Fabulous Joe (and Dr. Jill)
A word of caution - one day soon (hopefully) you
will be invited to spend time at the Palace with
Her Maj. Please don't complicate matters, or jeopardize that trip of a lifetime
by associating with Ms.Markle and The Spare
They will not be an asset."
2021-04-29 17:16:56,Pol76celt1,@JoeBiden 100 years in &amp; Ireland is getting back on track
2021-04-29 17:16:54,TheTruthWins6,@JoeBiden Back on the destroy America track with every stroke of your pen!
2021-04-29 17:16:52,SunilMa99137861,"@JoeBiden जो बिडेन जी, मेरा और भारतवासियों का नमस्कार स्वीकार करें धन्यवाद 🚩🚩"
2021-04-29 17:16:48,dprester,"@JoeBiden Yep, back on track for 1984"
2021-04-29 17:16:48,JDella02,"@JoeBiden When you say back on track, do you mean the same track as countries such as Cuba, Russia, and Venezuela or........... #AmericanRescuePlan #AmericanJobsPlan #Accountability"
2021-04-29 17:16:28,sakrong,"@JoeBiden My President!

More in 100 days  than dude did4 years!"
2021-04-29 17:16:15,Kimberl31566913,"@JoeBiden Good to hear, Joe. Could you follow through on all of your promises instead of tweeting, though?? Just a thought."
2021-04-29 17:16:12,codo33,@JoeBiden why haven't trump and all his coconspirators been brought to justice?
2021-04-29 17:16:06,EdwardRogge6,@JoeBiden awesome job you are doing a lot better than trash trump ever did
2021-04-29 17:15:59,465Paul,"@JoeBiden No, no it’s not."
2021-04-29 17:15:56,wildwolfe66,@JoeBiden https://t.co/QzBuYHmbvn
2021-04-29 17:15:46,DelVecchioF,"@JoeBiden Thank you, President Biden!"
2021-04-29 17:15:45,KhetadeJayesh,@JoeBiden Great Mr president 💯 your guidance and help needed to India 🇮🇳
2021-04-29 17:15:37,Timothy90910073,@JoeBiden So nice to have a real president and not a clown .
2021-04-29 17:15:22,sivakumar_engr,@JoeBiden USA IS BACK ON TRACK STEADILY $$$$$
2021-04-29 17:15:13,mikebigcheese,@JoeBiden Not at the southern border
2021-04-29 17:15:01,DomSaysBruh,@JoeBiden so real https://t.co/ovC9fcGM17
2021-04-29 17:14:50,GloriaP41228690,"@JoeBiden You got this Joe, Mr. President..I keep praying for you and your administration .blessings and may the Lord lead and guide you each day!"
2021-04-29 17:14:49,Kyate10,@JoeBiden So wonderful that America is back on track but through your foreign policy think of Ugandans who are oppressed and are dieing day by night on hands of heartless dictators and thieves yet also needs that track trend coz are also humans like you Mr president.
2021-04-29 17:14:38,charmlovecutie,@JoeBiden Thank you for bringing back kindness. ♥️
2021-04-29 17:14:37,honey_vohra18,@JoeBiden You are our hero Mr President - we pray twice a day and never forget to include you!😊🌷
2021-04-29 17:14:35,ibriheem,"@JoeBiden Get your soldiers out of Iraq and get the Iraqi people out of the war, hasten to withdraw your forces, and go and agree with Iran and Saudi Arabia away from Baghdad.
🇮🇶
🇸🇦🇺🇸🇮🇷"
2021-04-29 17:14:34,tylersimmonswas,@JoeBiden That’s nice and all but the @AtlantaFalcons are about to draft some random player instead of Pitts or a legitimate pro player. Use your power to stop it
2021-04-29 17:14:30,wildwolfe66,"@JoeBiden On Track of what? Communism..
Impeach Joe Biden"
2021-04-29 17:14:22,Aref76438578,@JoeBiden Ayatollah Joe Biden
2021-04-29 17:14:22,ImOnlyHereToWa5,@JoeBiden Are you drunk? No it is not!
2021-04-29 17:13:54,SadikuMirdita,@JoeBiden You’re doing a phenomenal job Mr. President. I’m proud of you and the work you’ve done thusfar!! 🙌🏻🙌🏻
2021-04-29 17:13:44,wildwolfe66,@JoeBiden https://t.co/KMxHnQLB2e
2021-04-29 17:13:35,wildwolfe66,@JoeBiden https://t.co/j3Ra2G7JNB
2021-04-29 17:13:26,wildwolfe66,"@JoeBiden Your a Dictator and not a President that represents the people of America..
Impeach 46, Communist Joe Biden.. https://t.co/y3lG8bt2SG"
2021-04-29 17:13:12,f87722549,@JoeBiden the us finally has a president now  🎉🎉🎉🎉🎉🎉🎉🎉🥳🎉🥳🥳🥳🪅🪅🪅🪅🍾🍾🍾🪅🪅🪅
2021-04-29 17:12:56,JerZFyreFighter,@JoeBiden Thank you Mr. President.
2021-04-29 17:12:55,tschweitzer318,"@JoeBiden Thank you for everything you are doing!! For so long we have focused on the wrong things.  We have poured money into the defense of our country while we rotted from the inside out, ignoring our infrastructure, our children, lower income families, and our health care systems!"
2021-04-29 17:12:53,_timmyfash,"@JoeBiden Wow, that was fast"
2021-04-29 17:12:50,MeganKelleyHall,@JoeBiden I am SO thankful for President Biden!
2021-04-29 17:12:39,judi2620,@JoeBiden It sure is!
2021-04-29 17:12:17,Bcduff1,@JoeBiden You mean falling off the track.
2021-04-29 17:12:17,matthewWRobins3,"@JoeBiden Can you speak about Public Service Loan forgiveness? I have been teaching for 10 years but I was in the wrong program for 4 years. I have 4 years left on my forgiveness track but owe way over 50,000$. I took out the loan at 24yo and it was 8% interest for grad school."
2021-04-29 17:12:12,JamesEnnisjr1,@JoeBiden Thanks to President Trump
