date,user,text,retweets,favourites
2020-03-23 22:01:00,JoeBiden,"Where are the tests?
Where are the masks?
Where are the ventilators?

The American people deserve answers, Mr. President. https://t.co/N2MWYKOzOu",12291,37844
2020-03-23 19:47:00,JoeBiden,"Obamacare was a big deal — and that still holds true a decade later. On its tenth anniversary, we need to double down on our efforts to protect it from Donald Trump's attacks and build on it to ensure every American receives the care they need. https://t.co/aXqHL7LN9f",4833,17868
2020-03-23 19:08:18,JoeBiden,"A $500 billion slush fund for corporations with almost no conditions is unacceptable. We have to ensure the help these companies receive goes to their workers — not their CEOs.

It's time for President Trump and Mitch McConnell to put American families first. https://t.co/SWU2bLhCGj",9918,33315
2020-03-23 17:30:00,JoeBiden,"During a public health crisis, it's unconscionable that Donald Trump and others are continuing a lawsuit designed to strip millions of people of their health insurance. This morning, I called on them to drop the lawsuit and protect Americans' health care. https://t.co/PlfeFNwhG2",4726,14917
2020-03-23 16:36:46,JoeBiden,"What is President Trump waiting for? 

Health care workers don't have enough masks to keep themselves safe.

Hospitals are running low on ventilators that sick Americans could literally need to breathe.

He needs to act now to deliver these essential supplies. Lives depend on it. https://t.co/du94NRJ0YI",5788,16227
2020-03-23 14:47:41,JoeBiden,I'm about to deliver remarks on the Coronavirus pandemic. Tune in to watch live: https://t.co/HpaqlEb7D1,3375,10973
2020-03-23 14:12:00,JoeBiden,"President Trump and Mitch McConnell are trying to put a corporate bailout ahead of families. It's simply wrong. We need to be focused on helping hardworking Americans, communities, and small businesses — not handing big corporations a blank check. https://t.co/tMBZm26h3y",22725,73129
2020-03-23 01:46:55,JoeBiden,"It’s simple: President Trump and Mitch McConnell are trying to put corporate bailouts ahead of families. And it’s wrong. Hardworking, struggling Americans should come first — not the big corporations looking for a blank check. https://t.co/pxGrnTYebF",13478,44038
2020-03-23 00:27:00,JoeBiden,"President Trump’s dithering on preparing us for this global pandemic and his lies about his response to this dangerous crisis is one of the most unjustifiable failures of presidential leadership in American history. 
https://t.co/pFIoZCJWmH",8554,28595
2020-03-22 23:28:37,JoeBiden,"In this moment of crisis, we should be sending federal resources to those who need it most. It's not just good economics — it's the right thing to do. We have to get this right.",1284,5571
2020-03-22 23:28:37,JoeBiden,"We should also increase monthly Social Security checks by $200/month, as proposed by Senator Wyden and colleagues. Seniors and people with disabilities are uniquely at risk right now.",1919,7815
2020-03-22 23:28:36,JoeBiden,"Additionally, we should forgive a minimum of $10,000/person of federal student loans, as proposed by Senator Warren and colleagues. Young people and other student debt holders bore the brunt of the last crisis. It shouldn't happen again.",1960,8926
2020-03-22 21:45:00,JoeBiden,"On March 6th, Donald Trump claimed: “Anybody that wants a test can get a test.”

That was a flat-out lie then, and it’s still not true today. It’s a disgrace.

We need to ensure everyone who needs a test can get one free of charge. Period.",18191,80730
2020-03-22 19:45:48,JoeBiden,"No bill should pass without immediate, generous relief for workers who are losing jobs and hours, small businesses losing revenue, and communities facing emergency needs.",1768,7182
2020-03-22 19:45:48,JoeBiden,"No bill should pass without conditions on corporations to ensure the help they get goes to their workers, not their CEOs. No blank checks.",1797,7353
2020-03-22 19:45:47,JoeBiden,It's simple: The White House and @senatemajldr have tried to put corporate bailouts ahead of families. https://t.co/mFsPjmlbHW,8807,22715
2020-03-22 18:53:00,JoeBiden,"We owe a debt of gratitude to the first responders, health care providers, grocery and retail workers, transportation workers, public safety officials, and everyone working around the clock to keep our country running. Thank you, thank you, thank you for all you’re doing.",10377,54946
2020-03-22 17:05:16,JoeBiden,"Mr. President — stop lying and start acting. Use the full extent of your authorities, now, to ensure that we are producing all essential goods and delivering them where they need to go. https://t.co/uIi1Rxha1C",8570,26568
2020-03-22 15:16:00,JoeBiden,"In times of crisis, a president should calm and heal, lead the way with a steady hand, and provide a beacon of hope for the American people.

Donald Trump is incapable of doing that. https://t.co/0I7ZYNtqCV",13066,46238
2020-03-21 22:30:00,JoeBiden,"We need action, not more empty words from President Trump. It’s time for him to step up and do his job. https://t.co/TBpXhoAg1P",6395,27616
2020-03-21 21:08:00,JoeBiden,Donald Trump has failed the American people. https://t.co/HsNl9M4h4r,25964,75192
2020-03-21 17:29:00,JoeBiden,"Everyone knows that we're facing a real crisis from the coronavirus. But do you know how we got here and what we need to do next? Ron Klain, former White House Ebola Response Coordinator, breaks it down for us: https://t.co/XRkIw2EzM4",40320,81453
2020-03-21 16:48:00,JoeBiden,"The coronavirus test should be made widely available and free.

The coronavirus vaccine, when ready, should be made widely available and free.

Treatment for coronavirus should be free, too.

We're in a crisis. No one should have to pay for their coronavirus health care costs.",15795,72826
2020-03-21 15:32:00,JoeBiden,"From day one, the goal of our campaign has been to unite the country — and in times of crisis, that goal is more important than ever. If we come together and all do our part, we will overcome this. I promise.",4161,20660
2020-03-21 01:12:42,JoeBiden,The president has been behind the curve throughout this whole response. He’s talking about yesterday rather than where we need to be tomorrow. The president needs to stop talking and start rallying government action with the urgency and ambition this moment demands.,2791,14331
2020-03-21 01:12:42,JoeBiden,"Now he’s switched to falsely telling us that he’s taking action that he has not taken, and promising results that he’s not delivering. People are scared. They're frightened. And their president is just exacerbating their concerns.",3441,17943
2020-03-21 01:12:42,JoeBiden,"In times of crisis, the American people deserve a president who tells them the truth and takes responsibility. Donald Trump has not been that president. For months, he falsely told us we had nothing to worry about while praising China’s response for managing the coronavirus.",12059,59250
2020-03-20 23:38:00,JoeBiden,"If you have a minute, read these stories of folks coming together and helping out their neighbors. They represent who we are as Americans. In times of crisis, we stand as one. We look out for each other. And that’s how we’ll get through this — together. https://t.co/rardKq7Dtd",3286,11322
2020-03-20 22:01:15,JoeBiden,"The President says no one cares about being tested.

Have you or a loved one had trouble getting tested? https://t.co/WrFcgCtriA",7400,28030
2020-03-20 20:48:51,JoeBiden,"Getting money quickly to families is the right goal, but Senate Republicans are proposing to send significantly lower amounts to low-income families than those with higher incomes. That’s terrible economics &amp; terrible values. We should be targeting help to those who need it most. https://t.co/J0tS9K7c9Y",7665,23544
2020-03-20 19:00:00,JoeBiden,The lack of coronavirus testing in the U.S. is a national disgrace. https://t.co/kD9cEFtAUR,7551,27591
2020-03-20 15:45:00,JoeBiden,"The least we can do for every grocery and retail worker working around the clock during this crisis is to provide a $15 minimum wage, paid sick leave, and strong workplace protections.",9911,53214
2020-03-20 13:47:51,JoeBiden,"Every CEO in America should be focusing on workers, families, and communities — not executive compensation and share prices.",2767,14948
2020-03-20 13:47:51,JoeBiden,"I am calling on every CEO in America to publicly commit now to not buying back their company's stock over the course of the next year. As workers face the physical and economic consequences of the coronavirus, our corporate leaders cannot cede responsibility for their employees.",13930,68542
2020-03-20 01:11:35,JoeBiden,".@SenGillibrand has never been afraid to speak without fear, to be brave in the face of injustice, and to empower others to get off the sidelines. I'm thrilled and honored to have her support. https://t.co/3DWCZnsnqB",2091,13033
2020-03-20 00:33:27,JoeBiden,"The words of a president matter, and Donald Trump has used his to downplay COVID-19 and mislead the American people. He is unfit to lead us through this crisis. https://t.co/s7tnaR4G7p",8630,33035
2020-03-19 23:15:23,JoeBiden,This administration is truly morally bankrupt. https://t.co/aUCRMbLsoS,11654,43354
2020-03-19 22:06:46,JoeBiden,Every worker on the front lines of the fight against COVID-19 deserves protections and accommodations that keep them and their families safe. I'm glad to see states stepping up to support folks — employers must do the same. https://t.co/QClURuStbV,2267,9210
2020-03-19 18:48:00,JoeBiden,My prayers go out to all those on the front lines of this crisis. https://t.co/KfNNRsdS7I,2162,9833
2020-03-19 17:23:05,JoeBiden,"Doctors and nurses are making their own makeshift face masks today as they risk their lives to care for others. What other finding do you need to see to convince you to use every power you have to expand our supply of essential equipment, Mr. President?",2668,9513
